"_id","_labels","date","dob","id","injected","name","shortName","stage","synthlabel","updated","year","_start","_end","_type","deleted","minute","minuteOn","penaltyScore","score","type","updated"
,,,,,,,,,,,,"22024","22315","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"22033","22315","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"22029","22315","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21090","22315","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21626","22315","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"22026","22315","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21093","22315","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21621","22315","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"22031","22315","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"22027","22315","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21985","22316","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21986","22316","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21988","22316","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21989","22316","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21994","22316","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"22001","22316","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"22003","22316","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21991","22316","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21996","22316","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21998","22316","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"22000","22316","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20785","22317","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20773","22317","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20774","22317","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20470","22317","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20777","22317","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20778","22317","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20779","22317","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20475","22317","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20784","22317","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20469","22317","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20772","22317","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20615","22318","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20600","22318","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21224","22318","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20604","22318","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21225","22318","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20606","22318","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20608","22318","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21226","22318","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21227","22318","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21233","22318","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20617","22318","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20505","22319","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21780","22319","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21781","22319","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21782","22319","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21176","22319","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20499","22319","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20506","22319","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20501","22319","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21783","22319","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21178","22319","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21787","22319","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20358","22320","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20359","22320","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20361","22320","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20362","22320","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20363","22320","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20364","22320","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20365","22320","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20366","22320","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20367","22320","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20370","22320","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20373","22320","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20422","22321","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20752","22321","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20423","22321","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20758","22321","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20429","22321","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20765","22321","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20768","22321","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20761","22321","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20764","22321","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20424","22321","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20441","22321","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20310","22322","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20306","22322","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20655","22322","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20656","22322","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20658","22322","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20298","22322","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20659","22322","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20660","22322","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20302","22322","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20663","22322","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20664","22322","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21258","22323","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21261","22323","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21259","22323","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20627","22323","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20622","22323","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20625","22323","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21268","22323","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20631","22323","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20285","22323","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21263","22323","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21262","22323","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20719","22324","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20705","22324","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20706","22324","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20709","22324","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20710","22324","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20711","22324","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20712","22324","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20366","22324","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20713","22324","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20714","22324","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20715","22324","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20422","22325","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20752","22325","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20753","22325","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20754","22325","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20756","22325","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20758","22325","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20760","22325","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20761","22325","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20437","22325","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20763","22325","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20768","22325","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20598","22326","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21036","22326","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20601","22326","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20604","22326","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20866","22326","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20607","22326","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20868","22326","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20869","22326","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20610","22326","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20870","22326","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20612","22326","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20615","22327","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20600","22327","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21224","22327","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21225","22327","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20606","22327","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20608","22327","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21226","22327","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21227","22327","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21231","22327","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21233","22327","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20617","22327","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21258","22328","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20622","22328","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21259","22328","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21268","22328","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20631","22328","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20625","22328","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21260","22328","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20627","22328","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20285","22328","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21263","22328","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21261","22328","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20290","22329","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20292","22329","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21616","22329","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20294","22329","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20303","22329","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21619","22329","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20300","22329","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21091","22329","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21090","22329","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21094","22329","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21625","22329","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21649","22330","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21652","22330","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20368","22330","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21655","22330","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21658","22330","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21659","22330","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21660","22330","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21664","22330","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21665","22330","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21667","22330","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21669","22330","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21146","22331","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21738","22331","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21735","22331","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21148","22331","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"22127","22331","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20430","22331","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"22134","22331","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"22129","22331","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"22131","22331","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21150","22331","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"22133","22331","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20615","22332","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21910","22332","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21222","22332","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20608","22332","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21226","22332","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21227","22332","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21912","22332","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21230","22332","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21914","22332","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21916","22332","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21917","22332","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20290","22333","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21089","22333","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20292","22333","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20303","22333","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20296","22333","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21091","22333","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20293","22333","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21623","22333","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21094","22333","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21625","22333","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21626","22333","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20770","22334","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20772","22334","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20773","22334","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20774","22334","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20776","22334","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20470","22334","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20777","22334","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20779","22334","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20475","22334","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20784","22334","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20469","22334","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20268","22335","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20269","22335","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20271","22335","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20274","22335","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20275","22335","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20276","22335","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20277","22335","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20278","22335","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20280","22335","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20283","22335","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20287","22335","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20958","22336","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20401","22336","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20403","22336","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20740","22336","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20741","22336","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20406","22336","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20744","22336","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20409","22336","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20410","22336","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20412","22336","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20962","22336","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21328","22337","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21326","22337","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21322","22337","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21481","22337","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21483","22337","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21486","22337","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21325","22337","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21333","22337","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20756","22337","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21488","22337","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21484","22337","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21861","22338","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21862","22338","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21867","22338","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21869","22338","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21870","22338","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21871","22338","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21872","22338","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21873","22338","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21874","22338","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21876","22338","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21882","22338","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21281","22339","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21283","22339","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21284","22339","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21452","22339","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20713","22339","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20711","22339","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20712","22339","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21453","22339","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21287","22339","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21454","22339","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21288","22339","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20400","22340","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"22098","22340","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21138","22340","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21702","22340","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21141","22340","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"22106","22340","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21706","22340","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"22101","22340","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"22104","22340","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20404","22340","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21711","22340","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20511","22341","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20512","22341","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20514","22341","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20517","22341","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20518","22341","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20519","22341","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20521","22341","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20523","22341","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20524","22341","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20525","22341","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20529","22341","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21173","22342","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21175","22342","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20494","22342","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20495","22342","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20496","22342","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20499","22342","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20506","22342","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21177","22342","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21178","22342","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20504","22342","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20505","22342","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20821","22343","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20806","22343","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20807","22343","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20808","22343","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20810","22343","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20811","22343","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20814","22343","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20816","22343","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20817","22343","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20819","22343","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20519","22343","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21051","22344","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21052","22344","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20918","22344","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21591","22344","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21593","22344","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21055","22344","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21056","22344","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21058","22344","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21060","22344","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21596","22344","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21063","22344","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21370","22345","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21492","22345","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21497","22345","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21490","22345","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21494","22345","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21498","22345","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21364","22345","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21360","22345","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21495","22345","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21365","22345","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"21496","22345","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20310","22346","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20291","22346","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20295","22346","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20655","22346","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20299","22346","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20298","22346","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20659","22346","PLAYED_IN","false","","","","","Started","false"
,,,,,,,,,,,,"20302","22346","PLAYED_IN","false","","","","","Started","false"
